og_title,title,lang,url,publishedDate,dateObject
Cara Menerapkan Gentle Discipline untuk Disiplinkan Anak,How to Apply Gentle Discipline for Child Discipline,id,https://www.haibunda.com/psikologi/d-4432563/cara-menerapkan-gentle-discipline-untuk-disiplinkan-anak,18 Feb 2019,2019-02-18 08:59:00
Caleg-caleg Artis Turun ke Jalan Ajak Warga Surabaya Hormati Guru,Artist Candidates Down the Road Invite Surabaya Residents to Respect Teachers,id,https://news.detik.com/berita-jawa-timur/d-4432068/caleg-caleg-artis-turun-ke-jalan-ajak-warga-surabaya-hormati-guru,17 Feb 2019,2019-02-17 19:26:00
"Curiga Mati Tak Wajar, Polisi di Kudus Bongkar Makam Ibu Muda","Suspicious Dead Unqualified, Police in Kudus Unloading the Tomb of Young Mother",id,https://news.detik.com/berita-jawa-tengah/d-4431647/curiga-mati-tak-wajar-polisi-di-kudus-bongkar-makam-ibu-muda,17 Feb 2019,2019-02-17 14:13:00
Isu Lingkungan yang Mungkin Luput dalam Debat Capres,Environmental Issues That May Escape in Presidential Candidates Debate,id,https://news.detik.com/kolom/d-4431516/isu-lingkungan-yang-mungkin-luput-dalam-debat-capres,17 Feb 2019,2019-02-17 11:50:00
"Demo di Depan Gedung Parlemen Albania, Massa Bentrok dengan Polisi","Demo in front of the Albanian Parliament Building, Massa Clashed with the Police",id,https://news.detik.com/internasional/d-4431332/demo-di-depan-gedung-parlemen-albania-massa-bentrok-dengan-polisi,17 Feb 2019,2019-02-17 04:56:00
Pria yang Hajar Kekasihnya di Sidoarjo Batal Menikah,The Man Who Held His Beloved in Sidoarjo Canceled Marriage,id,https://news.detik.com/berita-jawa-timur/d-4431239/pria-yang-hajar-kekasihnya-di-sidoarjo-batal-menikah,16 Feb 2019,2019-02-16 21:45:00
"Serangan Macan Tutul Meningkat, Tapi Apakah Binatang Ini Menolong Manusia?","Leopard Attack Increases, But Do These Animals Help Humans?",id,https://news.detik.com/bbc-world/d-4431135/serangan-macan-tutul-meningkat-tapi-apakah-binatang-ini-menolong-manusia,16 Feb 2019,2019-02-16 19:18:00
Pemimpin Militer Myanmar: Tak Ada Bukti Tentara Aniaya Rohingya,Myanmar Military Leader: There Is No Evidence of Rohingya Persecution Soldiers,id,https://news.detik.com/internasional/d-4431134/pemimpin-militer-myanmar-tak-ada-bukti-tentara-aniaya-rohingya,16 Feb 2019,2019-02-16 19:16:00
"PBB Ingin Kumpulkan Bantuan Rp 12,7 T untuk Rohingya di Bangladesh",The United Nations Wants to Collect IDR 12.7 T Aid for Rohingya in Bangladesh,id,https://news.detik.com/internasional/d-4431125/pbb-ingin-kumpulkan-bantuan-rp-127-t-untuk-rohingya-di-bangladesh,16 Feb 2019,2019-02-16 19:06:00
"Bikin Keributan di Rumah Sakit, Seorang Keluarga Pasien Dipolisikan","Make a noise at the hospital, a family of patients is polarized",id,https://news.detik.com/berita-jawa-timur/d-4431112/bikin-keributan-di-rumah-sakit-seorang-keluarga-pasien-dipolisikan,16 Feb 2019,2019-02-16 18:48:00
Paus Fransiskus Pecat Eks Kardinal AS yang Terlibat Kekerasan Seks Anak,Pope Francis Denies Ex-US Cardinals Involved in Child Sex Violence,id,https://news.detik.com/internasional/d-4431001/paus-fransiskus-pecat-eks-kardinal-as-yang-terlibat-kekerasan-seks-anak,16 Feb 2019,2019-02-16 17:04:00
"Pelek Toyota Innova, Fortuner, Sienta Pakai Aluminium Inalum","Toyota Innova, Fortuner, Sienta Use Aluminum Inalum rim",id,https://oto.detik.com/mobil/d-4430919/pelek-toyota-innova-fortuner-sienta-pakai-aluminium-inalum,16 Feb 2019,2019-02-16 15:32:00
"Utusan Vatikan di Paris Dituduh Lecehkan Pria, Jaksa Prancis Menyelidiki","Vatican envoy in Paris accused of harassing men, French prosecutor investigates",id,https://news.detik.com/internasional/d-4430655/utusan-vatikan-di-paris-dituduh-lecehkan-pria-jaksa-prancis-menyelidiki,16 Feb 2019,2019-02-16 10:57:00
"Video Tawuran Ramai di Medsos, 4 Pelajar Sukabumi Ditangkap","Video of Many People in Medsos, 4 Students of Sukabumi Arrested",id,https://news.detik.com/berita-jawa-barat/d-4430584/video-tawuran-ramai-di-medsos-4-pelajar-sukabumi-ditangkap,16 Feb 2019,2019-02-16 10:02:00
Para Dubes Asia akan Gelar Dialog Promosikan Deklarasi Abu Dhabi,Asian Ambassadors to Hold Dialogue Promote the Abu Dhabi Declaration,id,https://news.detik.com/berita/d-4430458/para-dubes-asia-akan-gelar-dialog-promosikan-deklarasi-abu-dhabi,16 Feb 2019,2019-02-16 04:28:00
Polisi Nigeria Temukan 66 Mayat Korban Pembunuhan di Kaduna,Nigerian Police Find 66 Bodies of Victims of Kaduna Murder,id,https://news.detik.com/internasional/d-4430453/polisi-nigeria-temukan-66-mayat-korban-pembunuhan-di-kaduna,16 Feb 2019,2019-02-16 03:00:00
Gadis SMP Diperkosa di Lapas Karangasem Bali,Middle School Girls Raped in Karangasem Lapas Bali,id,https://news.detik.com/berita/d-4430361/gadis-smp-diperkosa-di-lapas-karangasem-bali,15 Feb 2019,2019-02-15 22:06:00
Pornografi Ilegal dan Aneka Barang yang Dilarang Masuk Australia,Illegal Pornography and Various Items Prohibited from Entering Australia,id,https://travel.detik.com/travel-news/d-4430227/pornografi-ilegal-dan-aneka-barang-yang-dilarang-masuk-australia,15 Feb 2019,2019-02-15 19:35:00
"Cabut Spanduk Caleg Bikin Satpol PP Surabaya Dianiaya, Videonya Viral","Revoke Candidate Banners Make Surabaya Satpol PP Persecuted, Viral&#39;s video",id,https://news.detik.com/berita-jawa-timur/d-4430138/cabut-spanduk-caleg-bikin-satpol-pp-surabaya-dianiaya-videonya-viral,15 Feb 2019,2019-02-15 18:45:00
Gemar Kirim Ancaman di Facebook? Siap-siap 'Ditandai',Like to send threats on Facebook? Get ready &#39;Marked&#39;,id,https://inet.detik.com/cyberlife/d-4429757/gemar-kirim-ancaman-di-facebook-siap-siap-ditandai,15 Feb 2019,2019-02-15 15:01:00
Seorang Karyawan Ditemukan Tewas di Apartemen Kalibata City,An Employee Is Found Killed in Kalibata City Apartment,id,https://news.detik.com/berita/d-4429518/seorang-karyawan-ditemukan-tewas-di-apartemen-kalibata-city,15 Feb 2019,2019-02-15 13:19:00
"Tekan Impor, Inalum bakal Produksi Velg Mobil untuk Toyota","Press Import, Inalum will produce Car Wheel for Toyota",id,https://finance.detik.com/energi/d-4429432/tekan-impor-inalum-bakal-produksi-velg-mobil-untuk-toyota,15 Feb 2019,2019-02-15 11:41:00
Mayat Perempuan Berkuteks Pink Ditemukan Mengapung di Sungai,Corpses of Pink Muted Women Found Floating on the River,id,https://news.detik.com/berita-jawa-timur/d-4429327/mayat-perempuan-berkuteks-pink-ditemukan-mengapung-di-sungai,15 Feb 2019,2019-02-15 11:04:00
"Bom Kashmir Tewaskan 40 Polisi, India Salahkan Milisi di Pakistan","Kashmir bomb kills 40 policemen, India blames militias in Pakistan",id,https://news.detik.com/bbc-world/d-4429189/bom-kashmir-tewaskan-40-polisi-india-salahkan-milisi-di-pakistan,15 Feb 2019,2019-02-15 09:57:00
Menlu Taiwan: Kami Bisa Jadi Contoh Model yang Baik untuk Demokrasi di China,Taiwan&#39;s Foreign Minister: We Can Be Examples of Good Models for Democracy in China,id,https://news.detik.com/dw/d-4428939/menlu-taiwan-kami-bisa-jadi-contoh-model-yang-baik-untuk-demokrasi-di-china,15 Feb 2019,2019-02-15 01:38:00
"Jangan Coba-coba ke Australia Bawa Konten Porno Ilegal, Ketahuan!","Don&#39;t Try to Australia Bring Illegal Porn Content, Get Found!",id,https://travel.detik.com/travel-news/d-4428641/jangan-coba-coba-ke-australia-bawa-konten-porno-ilegal-ketahuan,14 Feb 2019,2019-02-14 19:35:00
Band The East Light Tak Pernah Dapat Bayaran dari Manajemen?,The East Light Band Can Never Get Pay from Management?,id,https://hot.detik.com/kpop/d-4428470/band-the-east-light-tak-pernah-dapat-bayaran-dari-manajemen,14 Feb 2019,2019-02-14 18:14:00
"Polisi Jemur Anggota Geng Motor, Warga Gemas: Biar Jera!","Police Jemur Geng Motor Members, Gemas Residents: Let Be Detached!",id,https://news.detik.com/berita-jawa-barat/d-4428096/polisi-jemur-anggota-geng-motor-warga-gemas-biar-jera,14 Feb 2019,2019-02-14 15:36:00
"Tolak RUU Penghapusan Kekerasan Seksual, Guru Besar IPB Soroti 3 Hal","Reject the Bill on the Elimination of Sexual Violence, Professor of IPB Highlights 3 Things",id,https://news.detik.com/berita/d-4428015/tolak-ruu-penghapusan-kekerasan-seksual-guru-besar-ipb-soroti-3-hal,14 Feb 2019,2019-02-14 15:07:00
"Pemerintah India Tuding WhatsApp Jahat, Kenapa?","Indian Government Tuding WhatsApp Evil, Why?",id,https://inet.detik.com/cyberlife/d-4427694/pemerintah-india-tuding-whatsapp-jahat-kenapa,14 Feb 2019,2019-02-14 12:05:00
Menolak Lupa Lewat Lagu,Reject Forgotten Land,id,https://hot.detik.com/music/d-4427384/menolak-lupa-lewat-lagu,14 Feb 2019,2019-02-14 09:07:00
Fadli Zon Selidiki Penyebab Caleg Gerindra Bunuh Diri,Fadli Zon Investigates the Causes of Suicide Suicide Candidates,id,https://news.detik.com/berita/d-4427198/fadli-zon-selidiki-penyebab-caleg-gerindra-bunuh-diri,14 Feb 2019,2019-02-14 01:06:00
Threesome Bareng Anak Diganjar Bui,Threesome Together with Children Rewarded Bui,id,https://x.detik.com/detail/crimestory/20190213/Threesome-Bareng-Anak-Diganjar-Bui/,13 Feb 2019,2019-02-13 21:48:00
"Usai Dikritik Soal Uighur, China Imbau Warganya di Turki Waspada","After being criticized about the question of Uighurs, China wants its citizens in Turkey to be vigilant",id,https://news.detik.com/internasional/d-4427022/usai-dikritik-soal-uighur-china-imbau-warganya-di-turki-waspada,13 Feb 2019,2019-02-13 20:36:00
"Jadi Tersangka, Suami Caleg Gerindra yang Bunuh Diri Langsung Ditahan","Becoming a Suspect, Husband of Gerindra Legislative Candidate Who Imprisoned Directly Detained",id,https://news.detik.com/berita/d-4426948/jadi-tersangka-suami-caleg-gerindra-yang-bunuh-diri-langsung-ditahan,13 Feb 2019,2019-02-13 19:43:00
"Shanie Gantung Diri karena Nyaleg Gerindra, Ini Penjelasan Polisi","Shanie Hanging herself because of Nyaleg Gerindra, This is the Police Explanation",id,https://news.detik.com/berita/d-4426884/shanie-gantung-diri-karena-nyaleg-gerindra-ini-penjelasan-polisi,13 Feb 2019,2019-02-13 19:01:00
KPU Tunggu Laporan Gerindra soal Caleg Bunuh Diri,KPU Awaits Gerindra Report about Suicide Candidates,id,https://news.detik.com/berita/d-4426856/kpu-tunggu-laporan-gerindra-soal-caleg-bunuh-diri,13 Feb 2019,2019-02-13 18:36:00
"Pembahasan 23 RUU Mandek, DPR Salahkan Pemerintah","Discussion of 23 Stagnant Bill, DPR Blames the Government",id,https://news.detik.com/detiktv/d-4426760/pembahasan-23-ruu-mandek-dpr-salahkan-pemerintah,13 Feb 2019,2019-02-13 17:59:00
"Viral Video Pria Hajar Kekasih, Tega Menganiaya karena Cemburu","Viral Video of Hajar Beloved Men, Tega Persecutes for Jealousy",id,https://news.detik.com/berita-jawa-timur/d-4426759/viral-video-pria-hajar-kekasih-tega-menganiaya-karena-cemburu,13 Feb 2019,2019-02-13 17:53:00
PPP Tepis Broadcast 'Pengesahan UU LGBT': Tuduhan Keji!,PPP Broadcast &#39;Verification of LGBT Act&#39;: A Vicious Allegation!,id,https://news.detik.com/berita/d-4426722/ppp-tepis-broadcast-pengesahan-uu-lgbt-tuduhan-keji,13 Feb 2019,2019-02-13 17:32:00
Polisi Tunggu Laporan Warga Selidiki Mayat Pria di Kali Ciliwung,Police Wait Report Citizens Investigate Male Bodies in Ciliwung River,id,https://news.detik.com/berita/d-4426668/polisi-tunggu-laporan-warga-selidiki-mayat-pria-di-kali-ciliwung,13 Feb 2019,2019-02-13 16:58:00
Suami Caleg Gerindra yang Bunuh Diri Jadi Tersangka,Suicide Legislative Candidate Husband&#39;s Husband Becomes Suspect,id,https://news.detik.com/berita/d-4426566/suami-caleg-gerindra-yang-bunuh-diri-jadi-tersangka,13 Feb 2019,2019-02-13 16:25:00
Skandal Kekerasan Seks Anak Guncang Gereja Southern Baptist di AS,Child Sex Violence Scandal Rattles the Southern Baptist Church in the US,id,https://news.detik.com/internasional/d-4426319/skandal-kekerasan-seks-anak-guncang-gereja-southern-baptist-di-as,13 Feb 2019,2019-02-13 14:33:00
Ketua DPR Tegaskan Broadcast UU LGBT Disahkan Tidak Benar!,Speaker of the House of Representatives on the Broadcasting of the LGBT Act on the Verification Law is Offensive!,id,https://news.detik.com/berita/d-4426302/ketua-dpr-tegaskan-broadcast-uu-lgbt-disahkan-tidak-benar,13 Feb 2019,2019-02-13 14:33:00
Keluarga Santri yang Dikeroyok: Anak Saya Paru-parunya Bocor,The Santri Family was beaten: My Child Has Lung Leaks,id,https://news.detik.com/berita/d-4426269/keluarga-santri-yang-dikeroyok-anak-saya-paru-parunya-bocor,13 Feb 2019,2019-02-13 13:58:00
Ridwan Kamil Jadikan Pramuka Ujung Tombak Tangkal Radikalisme,Ridwan Kamil Makes Scouting Edge Scouts Prevent Radicalism,id,https://news.detik.com/berita-jawa-barat/d-4426057/ridwan-kamil-jadikan-pramuka-ujung-tombak-tangkal-radikalisme,13 Feb 2019,2019-02-13 12:20:00
Anak Bunuh Ayah karena Suka Marah-marah ke Ibunya,Child kills father because he likes to be angry with his mother,id,https://news.detik.com/berita/d-4425984/anak-bunuh-ayah-karena-suka-marah-marah-ke-ibunya,13 Feb 2019,2019-02-13 11:47:00
Pelaku Penipuan Makan di Restoran Tanpa Membayar Dibui Dua Tahun,Perpetrators of Food Fraud in Restaurants Without Paying for Two Years,id,https://news.detik.com/abc-australia/d-4425780/pelaku-penipuan-makan-di-restoran-tanpa-membayar-dibui-dua-tahun,13 Feb 2019,2019-02-13 10:31:00
Polisi: Pria Gantung Diri di Cilincing Tak Direstui Pacaran dengan Janda,Police: Self-hanging man in Cilincing is not permitted to go out with a widow,id,https://news.detik.com/berita/d-4425811/polisi-pria-gantung-diri-di-cilincing-tak-direstui-pacaran-dengan-janda,13 Feb 2019,2019-02-13 09:44:00
"Paripurna Penutupan Masa Sidang, DPR Perpanjang Pembahasan 23 RUU","Plenary Closing of the Session Period, DPR Extends Discussion on 23 Bills",id,https://news.detik.com/berita/d-4425815/paripurna-penutupan-masa-sidang-dpr-perpanjang-pembahasan-23-ruu,13 Feb 2019,2019-02-13 09:41:00
Trump Kecam Serangan terhadap Wartawan Usai Insiden BBC di Texas,Trump condemns attack on reporters after BBC incident in Texas,id,https://news.detik.com/bbc-world/d-4425776/trump-kecam-serangan-terhadap-wartawan-usai-insiden-bbc-di-texas,13 Feb 2019,2019-02-13 09:35:00
"Dikeroyok di Asrama, Santri Pondok Pesantren di Sumbar Jatuh Koma","Beaten at the Dormitory, Islamic Boarding School Islamic Boarding School in West Sumatra Fall",id,https://news.detik.com/berita/d-4425774/dikeroyok-di-asrama-santri-pondok-pesantren-di-sumbar-jatuh-koma,13 Feb 2019,2019-02-13 09:27:00
Aturan Merawat Kuku untuk Bunda yang sedang Hamil,Rules for Caring for Nails for Mother who is Pregnant,id,https://www.haibunda.com/kehamilan/d-4425738/aturan-merawat-kuku-untuk-bunda-yang-sedang-hamil,13 Feb 2019,2019-02-13 09:00:00
Wanita Tukang Pijat di Mojokerto Diculik 2 Pria Lalu Dipukuli,Woman Massager in Mojokerto Kidnapped 2 Men Then Beaten,id,https://news.detik.com/berita/d-4425529/wanita-tukang-pijat-di-mojokerto-diculik-2-pria-lalu-dipukuli,13 Feb 2019,2019-02-13 02:56:00
Pria Hajar Perempuan Diduga Kekasihnya Viral di Medsos,Hajar Men Wanita Allegedly Viral&#39;s Beloved in Medsos,id,https://news.detik.com/berita-jawa-timur/d-4425386/pria-hajar-perempuan-diduga-kekasihnya-viral-di-medsos,12 Feb 2019,2019-02-12 21:05:00
Polisi Papua yang Interogasi Pencuri dengan Ular Diperiksa Div Propam,Papuan Police Interrogating Thieves with Snakes Examined by Propam Div,id,https://news.detik.com/berita/d-4425366/polisi-papua-yang-interogasi-pencuri-dengan-ular-diperiksa-div-propam,12 Feb 2019,2019-02-12 20:28:00
Ketum PPP Tegaskan Partainya Tolak LGBT,PPP Chief Affirms His Party Rejects LGBT,id,https://news.detik.com/berita/d-4425266/ketum-ppp-tegaskan-partainya-tolak-lgbt,12 Feb 2019,2019-02-12 19:09:00
"Dituduh Aniaya Anak Berkebutuhan Khusus, Guru: Itu Fitnah yang Keji","Accused of Persecuting Children with Special Needs, Teacher: That is a slanderous slander",id,https://news.detik.com/berita/d-4425229/dituduh-aniaya-anak-berkebutuhan-khusus-guru-itu-fitnah-yang-keji,12 Feb 2019,2019-02-12 18:39:00
"ABK di Bekasi Diduga Dianiaya Guru, Kepsek: Anak Jatuh dari Tangga","ABK in Bekasi Allegedly Persecuted by Teacher, Principal: Children Fall from Stairs",id,https://news.detik.com/berita/d-4425147/abk-di-bekasi-diduga-dianiaya-guru-kepsek-anak-jatuh-dari-tangga,12 Feb 2019,2019-02-12 17:43:00
13 Taruna Akpol Diberhentikan karena Kasus Penganiayaan Terhadap Junior,13 Political Cadets Dismissed due to Cases of Persecution of Junior,id,https://news.detik.com/berita/d-4424972/13-taruna-akpol-diberhentikan-karena-kasus-penganiayaan-terhadap-junior,12 Feb 2019,2019-02-12 16:29:00
Polisi Dalami Keterlibatan Gadis di Video Syur yang Disebar Mantan,Police Involve Girl Involvement in Former Shurry Videos,id,https://news.detik.com/berita-jawa-timur/d-4424842/polisi-dalami-keterlibatan-gadis-di-video-syur-yang-disebar-mantan,12 Feb 2019,2019-02-12 15:23:00
152 Pastor Meksiko Dinonaktifkan karena Kekerasan Seksual Anak,152 Mexican Pastor Disabled due to Child Sexual Violence,id,https://news.detik.com/internasional/d-4424751/152-pastor-meksiko-dinonaktifkan-karena-kekerasan-seksual-anak,12 Feb 2019,2019-02-12 14:52:00
Polisi Cek Kejiwaan Ayah Tiri yang Banting Anak hingga Tewas,The Police Checks the Faith of the Stepfather who Brings the Child to Death,id,https://news.detik.com/berita/d-4424747/polisi-cek-kejiwaan-ayah-tiri-yang-banting-anak-hingga-tewas,12 Feb 2019,2019-02-12 14:42:00
Musisi Indonesia di Australia Ade Ishs Komentari Soal RUU Permusikan,Indonesian Musicians in Australia Ade Ishsub Comment on the Bill&#39;s Issue Permit,id,https://news.detik.com/abc-australia/d-4424494/musisi-indonesia-di-australia-ade-ishs-komentari-soal-ruu-permusikan,12 Feb 2019,2019-02-12 12:44:00
Bangladesh Cegah Penyelundupan 22 Warga Rohingya ke Malaysia,Bangladesh Prevents Smuggling 22 Rohingya residents to Malaysia,id,https://news.detik.com/internasional/d-4424491/bangladesh-cegah-penyelundupan-22-warga-rohingya-ke-malaysia,12 Feb 2019,2019-02-12 12:43:00
"Aniaya PRT Asal Myanmar, Perempuan Singapura Dibui 3 Tahun","Persecution of Myanmar Domestic Workers, Singaporean Women are admitted for 3 Years",id,https://news.detik.com/internasional/d-4424318/aniaya-prt-asal-myanmar-perempuan-singapura-dibui-3-tahun,12 Feb 2019,2019-02-12 10:59:00
Pastor Asal AS di Timor Leste Dipecat karena Kasus Seksual Anak-anak,US Pastors in East Timor Fired for Sexual Cases of Children,id,https://news.detik.com/abc-australia/d-4424263/pastor-asal-as-di-timor-leste-dipecat-karena-kasus-seksual-anak-anak,12 Feb 2019,2019-02-12 10:15:00
"Siswa Keroyok Cleaning Service, KPAI Soroti Pola Asuh Orang Tua","Keroyok Cleaning Service Students, KPAI Highlights Parents&#39; Parenting Pattern",id,https://news.detik.com/berita/d-4423997/siswa-keroyok-cleaning-service-kpai-soroti-pola-asuh-orang-tua,12 Feb 2019,2019-02-12 05:40:00
"Kasus Ayah Tiri Banting Anak, KPAI Singgung Program Layak Anak Depok","The Case of Banting&#39;s Stepfather, KPAI, alludes to the Depok Child-Friendly Program",id,https://news.detik.com/berita/d-4423978/kasus-ayah-tiri-banting-anak-kpai-singgung-program-layak-anak-depok,12 Feb 2019,2019-02-12 01:42:00
"Fenomena Murid Tantang Guru, Apakah Pendidikan Keras Jadi Solusi?","Student Phenomenon Challenges Teachers, Is Hard Education a Solution?",id,https://news.detik.com/berita/d-4423678/fenomena-murid-tantang-guru-apakah-pendidikan-keras-jadi-solusi,11 Feb 2019,2019-02-11 19:14:00
Gembong Narkoba Australia Luka Parah Usai Ditikam di Dalam Penjara,Australian Drug Trafficking Serious Injury After Stabbing in Prison,id,https://news.detik.com/internasional/d-4423679/gembong-narkoba-australia-luka-parah-usai-ditikam-di-dalam-penjara,11 Feb 2019,2019-02-11 19:12:00
"Tak Mau Aksi Siswa Tantang Guru Ditiru, Ini Langkah Kominfo","Do Not Want Student Action to Challenge Teachers Imitated, This is the Steps of Communication and Information",id,https://inet.detik.com/law-and-policy/d-4423562/tak-mau-aksi-siswa-tantang-guru-ditiru-ini-langkah-kominfo,11 Feb 2019,2019-02-11 18:05:00
Bejat! Ayah Tega Gauli Anak Kandungnya Hingga Hamil,Depraved! Father Teaches Gauli His Childhood Until Pregnant,id,https://news.detik.com/berita-jawa-tengah/d-4423533/bejat-ayah-tega-gauli-anak-kandungnya-hingga-hamil,11 Feb 2019,2019-02-11 17:58:00
Siswi yang Saling Jambak dalam Video Viral di Maros Sepakat Berdamai,Girls Who Crush in Viral Videos in Maros Agree to Make Peace,id,https://news.detik.com/berita/d-4423326/siswi-yang-saling-jambak-dalam-video-viral-di-maros-sepakat-berdamai,11 Feb 2019,2019-02-11 16:14:00
Konstruksi Kasus yang Jerat Ketum PA 212 Slamet Ma'arif Jadi Tersangka,Construction of Cases for PA PA 212 Slamet Ma&#39;arif Becomes Suspect,id,https://news.detik.com/berita/d-4423230/konstruksi-kasus-yang-jerat-ketum-pa-212-slamet-maarif-jadi-tersangka,11 Feb 2019,2019-02-11 15:31:00
Jurnalis Jabar Nilai Cabut Remisi Pembunuh Wartawan Keputusan Tepat,West Java Journalists Value Revoke Remission of Killers of Right Decision Journalists,id,https://news.detik.com/berita-jawa-barat/d-4423020/jurnalis-jabar-nilai-cabut-remisi-pembunuh-wartawan-keputusan-tepat,11 Feb 2019,2019-02-11 13:47:00
"Rampas Barang Sesama Suporter Persebaya di Blitar, 1 Bonek Diamankan","Depriving fellow Persebaya supporters in Blitar, 1 Bonek was secured",id,https://news.detik.com/berita-jawa-timur/d-4423002/rampas-barang-sesama-suporter-persebaya-di-blitar-1-bonek-diamankan,11 Feb 2019,2019-02-11 13:18:00
Jurnalis Sumsel Juga Apresiasi Jokowi Cabut Remisi Pembunuh Wartawan,South Sumatra Journalists Also Appreciate Jokowi Revoking Remission of Journalist Killers,id,https://news.detik.com/berita/d-4422954/jurnalis-sumsel-juga-apresiasi-jokowi-cabut-remisi-pembunuh-wartawan,11 Feb 2019,2019-02-11 13:07:00
AJI Makassar Apresiasi Jokowi atas Pencabutan Remisi Pembunuh Wartawan,AJI Makassar Appreciates Jokowi for Revoking Remission of Journalist Killers,id,https://news.detik.com/berita/d-4422910/aji-makassar-apresiasi-jokowi-atas-pencabutan-remisi-pembunuh-wartawan,11 Feb 2019,2019-02-11 12:50:00
Jurnalis Jambi Nilai Pencabutan Remisi Pembunuh Wartawan Langkah Tepat,Jambi Journalist Value of Revocation of Remission of Killer Journalist The Right Step,id,https://news.detik.com/berita/d-4422802/jurnalis-jambi-nilai-pencabutan-remisi-pembunuh-wartawan-langkah-tepat,11 Feb 2019,2019-02-11 11:59:00
Jurnalis TV Babel Apresiasi Pencabutan Remisi Pembunuh Wartawan,Babel TV Journalist Appreciation Revokes Remission of Journalist Killers,id,https://news.detik.com/berita/d-4422681/jurnalis-tv-babel-apresiasi-pencabutan-remisi-pembunuh-wartawan,11 Feb 2019,2019-02-11 10:59:00
"Taruna ATKP Tewas, Ortu Yakin Anaknya Dikeroyok Senior Ramai-ramai","Taruna ATKP Killed, Ortu Sure His Son Sold By Senior High",id,https://news.detik.com/berita/d-4422430/taruna-atkp-tewas-ortu-yakin-anaknya-dikeroyok-senior-ramai-ramai,11 Feb 2019,2019-02-11 08:32:00
5 Kejadian Unik Hingga Seram yang Bikin Takut Gara-gara Durian,5 Unique Events To The Horror That Makes Fear Because of Durian,id,https://food.detik.com/info-kuliner/d-4421813/5-kejadian-unik-hingga-seram-yang-bikin-takut-gara-gara-durian,10 Feb 2019,2019-02-10 16:07:00
"Soal Video Murid Tantang Guru, KPAI Soroti Kurangnya Pembinaan Karakter","Student Video Questions Challenge Teachers, KPAI Highlights Lack of Character Building",id,https://news.detik.com/berita/d-4421745/soal-video-murid-tantang-guru-kpai-soroti-kurangnya-pembinaan-karakter,10 Feb 2019,2019-02-10 14:34:00
Warga Temukan Mayat Wanita Telanjang di Sungai Ciwulan Tasik,Residents Find Bodies of nude women in the Lake Ciwulan,id,https://news.detik.com/berita-jawa-barat/d-4421679/warga-temukan-mayat-wanita-telanjang-di-sungai-ciwulan-tasik,10 Feb 2019,2019-02-10 13:42:00
Surat Nariratih Kepada Kamandanu,Nariratih&#39;s Letter to Kamandanu,id,https://hot.detik.com/art/d-4421554/surat-nariratih-kepada-kamandanu,10 Feb 2019,2019-02-10 11:28:00
Pria yang Tusuk Istri dan Anak Lalu Coba Bunuh Diri Jadi Tersangka,Men who Prick their Wives and Children Then Try Suicide Become a Suspect,id,https://news.detik.com/berita-jawa-timur/d-4421066/pria-yang-tusuk-istri-dan-anak-lalu-coba-bunuh-diri-jadi-tersangka,09 Feb 2019,2019-02-09 19:55:00
Jurnalis Bali Apresiasi Jokowi Cabut Remisi Pembunuh Wartawan,Balinese Journalists Appreciate Jokowi Revokes Remission of Journalist Killers,id,https://news.detik.com/berita/d-4421034/jurnalis-bali-apresiasi-jokowi-cabut-remisi-pembunuh-wartawan,09 Feb 2019,2019-02-09 19:07:00
Orang Tua di 70 Kabupaten Ditargetkan Dapat 'Pendidikan Keluarga',Parents in 70 Regencies Targeted to Get &#39;Family Education&#39;,id,https://news.detik.com/berita/d-4420927/orang-tua-di-70-kabupaten-ditargetkan-dapat-pendidikan-keluarga,09 Feb 2019,2019-02-09 17:17:00
"Diduga Bunuh Gadis Israel, Warga Palestina Ditangkap di Tepi Barat","Allegedly Killed Israeli Girls, Palestinians Arrested in West Bank",id,https://news.detik.com/internasional/d-4420852/diduga-bunuh-gadis-israel-warga-palestina-ditangkap-di-tepi-barat,09 Feb 2019,2019-02-09 16:15:00
Solusi Kemendikbud Bangun Komunikasi Efektif Sekolah dan Orang Tua,Solutions of the Ministry of Education and Culture Build School and Parent Effective Communication,id,https://news.detik.com/berita/d-4420787/solusi-kemendikbud-bangun-komunikasi-efektif-sekolah-dan-orang-tua,09 Feb 2019,2019-02-09 15:01:00
"Di Hari Pers Nasional, PDIP Minta Remisi untuk Susrama Dicabut","At National Press Day, PDIP Requests Remission for Susrama Revoked",id,https://news.detik.com/berita/d-4420519/di-hari-pers-nasional-pdip-minta-remisi-untuk-susrama-dicabut,09 Feb 2019,2019-02-09 09:44:00
"Hari Pers Nasional 2019, Ini Cerita Kelamnya Profesi Wartawan","National Press Day 2019, This is the Dark Story of the Journalist&#39;s Profession",id,https://news.detik.com/berita/d-4420355/hari-pers-nasional-2019-ini-cerita-kelamnya-profesi-wartawan,09 Feb 2019,2019-02-09 05:45:00
Mendes: Indonesia Bisa Jadi Negara Maju Jika Jaga Perdamaian,Mendes: Indonesia Can Be A Developed Country If You Maintain Peace,id,https://finance.detik.com/berita-ekonomi-bisnis/d-4420162/mendes-indonesia-bisa-jadi-negara-maju-jika-jaga-perdamaian,08 Feb 2019,2019-02-08 20:30:00
