,notes,label
233,"on 24 januari , pro-houthi sniper report shot civilian woman front hous taif area ad durayhimi district , south al hudaydah citi , western yemen , injur . ",2
234,"on 24 januari , anti-houthi forc report open fire al manakh water station al mudhaffar district , northwest taizz citi , central yemen , kill child get water station . ",2
235,"on jan 24 , jubo leagu leader stab death unidentfi man follow quarrel noapara municip , abhaynagar ( jessor , khulna ) . ",2
236,"on jan 24 , govern offici found dead mirpur ( dhaka ) night went miss . the injuri bodi show tortur die . the culprit behind attack unknown . ",2
237,"on januari 24 , rashtriya janata dal leader shot dead unidentifi arm men janardanpur villag kalyanpur area ( samastipur , bihar ) . ",2
238,"on januari 24 , kuthuparamba town ( kannur , kerala ) , arm cpm worker attack group congress worker festiv kuttisasthappan templ unknown reason , leav sever congress worker serious stab injuri . ",2
239,"as report januari 24 , arm man shot dead person properti disput ferozewala town ( sheikhupura , punjab ) . ",2
240,"on januari 24 , timber market associ presid son shot injur pti member sindh assembl lyari town ( karachi , sindh ) , report disput water suppli . ",2
241,"on januari 24 , unknown gunmen broke hous trader bamako , rob kill . ",2
242,"member npa burn heavi equip own pacif summit construct group barangay maragondon , real town , quezon provinc januari 24 , 2019 . worker construct compani held gunpoint site npa burn equip . ",2
243,"on januari 24 , arm men khuhro communiti shot dead man narejo communiti burira villag near naudero town ( larkana , sindh ) , old disput bhutto khuhro communiti relat 3200 acr land . ",2
244,"24 januari . the adf ambush okapi logist , ngo convoy near kisiki . the assail kill three injur three robberi . ",2
245,24 januari ( ) . the bodi murder two-year old child found cikonyi neighborhood bukavu . ,2
246,asayish forc shot kill young man pursuit mansura town ar-raqqa provinc . ,2
247,23 januari . a teacher polytechn school abduct bambui 3 unidentifi arm group . ,2
248,"week januari 23 . boko haram attack border town fotokol , kill 3 civilian . ",2
249,"23 januari . charl kakul 's militia abduct 30 fishermen lake edward . some abducte manag escap , other releas follow ransom payment . ",2
250,"23 januari : in muruka villag , civilian shot wound polic offic mad favourit footbal team lost . he later die hospit ",2
251,"on januari 23 , presum isg milit attack villag dorey kill son mayor friend , burn vehicl . ",2
252,"on januari 23 , presum iswap milit abduct elder man villag n'garoua , victim later manag escap make diffa . ",2
253,"on januari 23 , pastoralist militia attack villag loumbouram , code vac pend detail outcom attack . ",2
254,23 januari . ethiopian nation shot unknown assail . some dead injur ( fatal code low estim 3 ) . ,2
255,23 januari . mursad clan militia shot kill famili member hawadl clan land issu ( fatal code low estim 3 ) . ,2
256,23 januari . slp buroa fire sever bullet air stop clash two group land disput . some peopl injur stray bullet . ,2
257,"23 januari . two arm men , suspect either as is element , shot kill young businessman bakara . ",2
258,"on januari 23rd , unknown gunmen ( wear militari uniform ) attack kura villag jebel moon ( coordin kuru kuru , west darfur , use prec 2 ) , kill two civilian . the attack stole 180 head cattl torch 47 dwell . ",2
259,"on januari 23rd , five peopl ( least four acholi ) attack wound madi miltia use basic hand weapon , villag goro b disput area apaa . 14 hut also loot torch militia . displac mount area result unrest . ",2
260,"on jan 23 , number khader high school student suffer tear gas fire isra soldier yard . the attack led suffoc sever student caus school evacu . ",2
261,"on jan 23 , isra forc open fire palestinian fishermen northern gaza coast . no injuri report . ",2
262,"on januari 23 , street vendor report beaten polic forc seiz hawker unlaw , konak , izmir citi . ",2
263,"pro-houthi sniper fire report kill girl al-jah coastal area south hodeidah governor , western yemen . ",2
264,"on jan 23 , former union parishad ( up ) member found murder mridhabari area , rajoir ( madaripur , dhaka ) unidentifi men . reason attack yet known . ",2
265,"on jan 23 , indian border secur forc ( bsf ) alleg shot dead bangladeshi cattl trader along char ashariadaha border godagari upazila , rajshahi . the forc attack cattl trader cross border jurisdict . ",2
266,"on 23 januari 2019 , minbya township , rakhin state , resid pann myaung villag shot unknown gunman front hous . he former member union solidar develop parti also serv 10-household administr . ",2
267,"on januari 23 , pinarayi villag thalasseri tehsil ( kannur , kerala ) , bjp worker attack four cpi ( m ) worker bomb unknown reason , leav four cpi ( m ) serious injuri . ",2
268,"on januari 23 , pinarayi villag thalasseri tehsil ( kannur , kerala ) , cpi ( m ) worker attack bjp worker bomb retali attack cpi ( m ) worker earlier , leav three bjp worker serious injur . ",2
269,23 januari . a member imbonerakur rape teenag rwamvura . the perpetr arrest . ,2
270,"23 januari . imbonerakur assault , detain , extort money woman gashingwa . ",2
271,week januari 23 . an unidentifi arm group attack vehicl civilian muyuka . no casualti report . ,2
272,"week januari 23 . dahalo militia abduct nurs tsaratana , releas januari 29th ransom paid . ",2
273,"at unspecifi time ( though like late januari ) , gunmen tonj east abduct three children unspecifi locat disput gok state ( coordin cueibet , lake state , use ) , stole 150 head cattl . ",2
274,23 januari . an unidentifi arm group raid home abduct man mbuhi-pilot . ,2
275,"23 januari . three arm men tortur woman rutar , kaleh ( coordin approxim base kivu secur tracker ) . the woman die injuri . ",2
276,hayat tahrir al sham carri seri raid arrest among civilian telamna idleb . 3 brother arrest taken unknown destin . ,2
277,qsd forc carri raid arrest town villag southern countrysid shadadah town al-hasakeh search is sleeper cell alleg respons explos attack checkpoint 47 . ,2
278,"the bodi man found near electr depart abu kasha vicin maryamyn countrysid jisr-ash-shugur idleb , kill unknown circumst . ",2
279,22 januari . kakul 's militia abduct 39 fishermen ( sourc indic 20 ) lake edward . ,2
280,"on januari 22 , presum jnim and/or isg milit open fire vehicl carri two czech nation area soudougui , came benin prior intercept , one succumb gunshot wound sustain . ",2
281,"on januari 22 , presum jnim and/or isg milit assassin femal tradit doctor villag sikir . ",2
282,"on januari 22 , secur forc interven land disput famili chieftain area bol member daguia communiti , secur forc shot dead one daguia member seiz heard livestock . ",2
283,"on januari 22 , unknown gunmen abduct former slovakian intellig offic bamako ",2
284,"on januari 22 , unknown gunmen abduct elder man area tonou ( code tondo erkokoni geoprecis 2 ) . ",2
285,22 januari . 8 sierra rutil mine worker driver kidnap moriba town border bonth moyamba district poro societi member forcibl ad rank . ,2
286,22 januari . suspect as fighter kill govern employe hodan . ,2
287,"22 januari . clan base gunmen open gunfir famili member result , children mother die attack ( fatal code low estim 3 ) . ",2
288,"on januari 22nd , femal priest shot kill home hai tawara ( coordin maridi , western equatoria state , use ) . no motiv attack yet establish . ",2
289,"on jan 22nd , member zimbabw nation armi beat vendor gweru accus illeg oper street particip protest fuel price hike . ",2
290,"on jan 22nd , member zimbabw defens forc zimbabw republ polic went door door bulawayo suburb mabuthweni forc male come , make lie beat baton stick fan belt . ",2
291,"on jan 22nd , militari polic assault 28 peopl receiv treatment non-profit hospit suffer sever injuri previous beat . after assault , detain peopl harar central . ",2
292,"on jan 22 , isra forc open fire farmer eastern gaza work land . they forc leav land injuri report . ",2
293,"on jan 22 , isra forc open fire farmer southern gaza work land . they forc leav land injuri report . ",2
294,"on jan 22 , isra forc open fire fishermen coast gaza forc fish boast return shore injuri report . ",2
295,"a young woman ( 18 ) shot kill houthi sniper tuhayat district , hudayda . ",2
296,"gunmen bayt amir , report answer pro-houthi leader ghaylan amir , open fire citizen jalal al-shu'aybi 's commerci properti al-kharbah area al-sayyani district , ibb governor , land disput morn jan 22 , serious injur citizen anwar abdelsalam al-shu'aybi . *note attack shop took place two consecut day . ",2
297,"on jan 22 , colleg teacher assault policemen near mymensingh zila school intersect mymensingh town ( mymensingh ) . the incid happen follow alterc minor accid . ",2
298,"on 22 jan , teenag boy hospitalis head injuri member crpf alleg pelt stone walk market habba kadal area srinagar citi ( j & k ) . the crpf alleg riot time incid , deni local resid . ",2
299,"on januari 22 , senior tmc leader former pradhan shot dead suspect bjp worker hasan villag dalkhola polic station area ( north dinajpur , west bengal ) . ",2
300,"on januari 22 , tmc worker shot dead section parti worker tapsikhata villag ( alipurduar , west bengal ) , protest sale illicit liquor extort . the attack also beat brother . ",2
301,"on januari 22 , arm men shot dead employe karachi develop author ( kda ) also shia leader associ shia ulema council , bahadurabad gulshan town ( karachi , sindh ) . ",2
302,"a mayor 's husband , driver , municip employe kill unidentifi assail san fernando town , cebu provinc januari 22 , 2019 . the mayor bodyguard wound . ",2
303,"01 - 31 januari . dure month januari , 44 peopl kiwanja area kidnap , includ 11 children . the abduct carri arm group crimin seek ransom . most abduct target women . code one vac event week januari . ",2
304,22 januari . unknown gunmen kill journalist radio nigeria gwagwalada ,2
305,"on januari 22 , khasadar shot injur privat colleg student bara qambarkhel area bara tehsil ( tehsil capit code ) ( bara , khyber , kp ) . ",2
306,"22 januari . mayi mayi buhirwa abduct man narunanga , uvira . the assail demand $ 2,000 ransom . ",2
307,"on 22 jan 2019 , policeman shot kill woman butar villag masisi territori . ",2
308,"on jan 21 , former union parishad member found murder unidentifi men biral upazila ( dinajpur , rangpur ) . ",2
309,a man displac al qusayr hom kill tortur al sham corp detent center countrysid afrin aleppo ,2
310,"a man found kill , hand tie , bodi dump road lead tall qulayb southern as-sweida countrysid . ",2
311,"21 januari . an arm group shot oxfam vehicl rutobogo ( coordin approxim , base locat 2 km west sake ) rape two women . the driver escap . the arm group ambush motorbik , kill two rider , one manag escap . local indic group also respons abduct area provid detail . ",2
312,"21 januari . polic kabanga arrest youth , suspect support rebel . they assault youth prison later transfer anoth suspect prison busoni . ",2
313,"21 januari . the lra barricad dungu-doruma road kana villag . they abduct 15 peopl loot properti , food , money . ",2
314,"21 januari . an arm group ( suspect carri attack rutobogo earlier day ) , attack kimoka night . the perpetr rape two women , kill anoth , wound three men . ",2
315,"21 januari : in mau narok , nakuru counti , two farmer injur attak carri suspect maasai ethnic militia . maasai tribe member complain farm taken away ancestor want get back . ",2
